,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
519,"Nhân viên phục vụ tốt, món ra nhanh, nhạc hay với view lên đèn đẹp. 💋 Vị trí:Quán nằm ở số 618 cũ. Đi taxi ra đây cũng khá nhanh, chú tài xế nhiệt tình.",0,0,5,0,4,0
520,"Về nước uống thì mình thấy nước uống rất ngon, giá cả hợp lí. Machiato, trà xoài, trà chanh xả là 3 món nước phải gọi là đỉnh luôn. Machiato bên dưới là cafe, bên trên là 1 lớp kem, tưởng là rất ngậy nhưng lại dễ uống cực kì. Trà xoài thì có mùi thơm rất dễ chịu, trong li còn có cả xoài nữa. Còn trà chanh xả thì thơm cực kì, giúp detox cơ thể. Tóm lại mình thấy đồ uống giá cả hợp lí, ít béo, vừa miệng, bạn nào tập gym vào đây uống trà thì không sợ tăng cân luôn nhé 👉 Về không gian thì cực kì tĩnh lặng nên rất nhiều bạn đến để học bài, nhạc be bé đủ để thư giãn nhưng không gây mất tập trung, phòng máy lạnh nên mát cực, mấy hôm nóng quá mình toàn tới đây để tránh nóng thôi",0,0,0,5,0,0
521,"Đồ uống khá tốt, quán cafe ở địa chỉ dễ tìm. Không gian ngoài trời, ngồi khá là thoải mái. Giá cả phải chăng. Thiết kế cũng khá ổn. Nhân viên nhiệt tình.",0,0,4,0,0,0
522,"Mình thấy đây là nhà hàng đầu tiên mình ưng trong những nhà hàng mà mình ăn trong dịp đi du lịch 4 ngày lần này. Đầu tiên về phần trang trí mình thấy quán sạch sẽ, trang trí đẹp, tạo không gian ấm cúng khi bước vào. Mặc dù không rộng lắm nhưng mình thấy thoáng mát và bài trí đẹp, hợp lý. Về phần đồ ăn mình thấy ngon, hấp dẫn(chắc do hợp khẩu vị mình) Nhân viên thì nhiệt tình, thân thiện, giải quyết vấn đề rất nhanh. Giá khá là rẻ đoàn mình đặt 1tr300/ mâm, mỗi người 130k. Đoàn mình rất ưng, mn cứ yên tâm mà qua trải nghiệm nhé 😉",0,0,5,5,0,0
523,"Nhân viên rất nhiệt tình, dễ thương. Phòng ốc rất sạch sẽ, giống hình ảnh đàng hoàng. Mình quên ham chơi không có chụp lại hình. Mong cho Green Meadow giữ vững chất lượng như này.",0,5,0,0,0,0
524,"Nhóm mình đi Quy Nhơn chơi. Được mấy anh chị đi trước hướng dẫn đến tiệm này để thuê xe. Công nhận đúng ý thật. Xe mới, chủ quán nhiệt tình thêm cái giá cả quá hợp lý. Quy Nhơn đẹp, tiệm này cũng quá dễ thương. Luôn ủng hộ dịch vụ cho thuê xe máy Quy Nhơn mỗi lần ghé nơi đây
",0,0,0,0,5,0
525,"Bữa lên Đà Lạt được bạn dắt lại đây, nghe giới thiệu ngon lắm, nhiều món, chuẩn vị Ấn. Theo mình thì ok tại trước giờ chưa thử món Ấn mà ăn lần này thấy bắt vị lắm. Giá ổn, view ngắm đường đẹp, nhân viên phục vụ nhiệt tình. Có dịp sẽ quay lại!",0,0,0,4,0,0
526,"Quán khá nổi tiếng ở quy nhơn, có thể nói là một trong những quán phải ghé khi đặt chân đến quy nhơn. Quán có mặt bằng rộng , sạch sẽ. Phục vụ nhanh nhẹn. Menu của quán đa dạng như bún cá, bún sứa, bún ốc, bún bò. Bún cá thì cũng như các quán khác , bún sứa ăn lạ miệng, bún ốc hấp dẫn. Điều làm quán đông khách có lẽ là nước dùng, rau sống ăn kèm. Đặc biệt mì quảng khá ngon, kiểu thập cẩm, có trứng, tôm , thịt . Nói chung món nào ở quán này cũng vừa miệng. 1 tô ăn là no nê",0,0,5,5,0,0
527,"lương thực là trung bình. súp miso và udon có vị ngọt, mà tôi nghi ngờ đến từ glutamat. mì udon đã quá chín, do đó quá mềm, nên tad dai hơn.",0,0,0,3,0,0
528,"Nhân viên lễ tân và bảo vệ thân thiện, dễ thương",0,5,0,0,0,0
529,Cần có sự bàn giao rõ ràng thông tin khách giữa nhân viên sale và nhân viên lễ tân để tránh trường hợp phụ thu không đáng có cho khách hàng.,0,2,0,0,0,0
530,"Cuối tuần vừa rồi gia đình tui đến đây, ngộ. Ở thành phố quen rồi, đi tàu ra một địa điểm cách thành phố có 10km mà như một quang cảnh hoàn toàn khác. Nhà hàng bè nổi, gió mát rười rượi, cá tươi bơi trong bè trông đã dễ sợ. tui với con em mượn anh chị chủ quán cái cần câu, câu cũng được dăm ba con cá sơn. hehe sẽ quay lại đây.",0,0,5,0,0,0
531,"Con người Quy Nhơn đúng kiểu thật thà thân thiệt dễ gần, chất phát đậm chất Miền Trung luôn. Mình có thuê xe máy chổ này 3 ngày, xe mới, chạy tốt và lợi xăng lắm. 150K cho xe ga Vision đời mới . Hôm thứ 2 mình đi tới cầu thị nại thì ko may thủng lốp xe, gọi cho anh chủ, anh chủ chạy lên đổi xe khác và mang xe bị tụi mình đi thủng lốp về để vá, nhiệt tình dã man, vote anh 5 sao mạnh luôn",0,0,0,0,5,0
532,cần kiểm định lại thang máy (giấy kiểm định đã hết hạn).,0,2,0,0,0,0
533,Lẩu 1 người có không gian rất dễ thương. Quán nhỏ xinh phù hợp cho các cặp đôi yêu nhau và gia đình cùng nhau ăn tối vào những ngày cuối tuần. Lẩu ngon và giá cả phải chăng,0,0,4,3,0,0
534,"Sân bay rất sạch sẽ, lịch sự. Đội ngũ nhân viên thân thiện, nghiêm túc. Nhà vệ sinh sạch sẽ.
",0,0,0,0,4,0
535,"Đi nhóm 8 người tới, gọi 6 tô bún rạm, nhân viên kiu hết rạm rồi, xong bỏ đi luôn. Chờ 1 lúc cóc thấy ai lại hỏi han gì hết, gọi con nhỏ nhân viên nãy lại, nó nhìn 1 phát xong bỏ đi tiếp. Điên máu lên chửi cho 1 trận rùi bỏ đi, bà chủ thấy vậy mới chạy ra , Mẹ mình đang tức con nhỏ nhân viên mới la lối với bà chủ, ai dè pả cóc thẻm hỏi gì luôn kiu : quán đông nên cô đừng có nói ngang ngược như vậy ... PS : khách du lịch muốn ăn thì ra quán bún rạm Thùy 261tangbatho đang bực chỗ này chạy ra đây ăn phát hết bực luôn",0,0,1,0,0,0
536,"Bán nhiều loại hàng hoá nhu yếu phẩm, nhưng giá bán gần như cao nhất trong khu vực",0,0,0,0,0,2
537,"Mình không ngờ lại có món chè khúc bạch ngon thế này luôn. Mình đã từng ăn một lần chè khúc bạch và nó quá tệ nên mình k bao giờ ăn nữa,nhưng bị cô bạn ép nên mình miễn cưỡng theo,ai ngờ ăn tuốt hai bát luôn. Chè vừa thanh vừa dịu quyện với hươn vải, hạt điều khô giòn tan, còn khúc bạch thì không chê được điểm nào nó thơm ngon với ba vị trà xanh, phomai và cacao ăn miếng nào cảm xúc dâng trào miếng đó. Giá thì hạt dẻ vô cùng chỉ 15k một chén. Không tìm ra được điểm nào để chê.",0,0,0,5,0,0
538,"Đồ ăn: một suất đầy đặn, nếu gọi thêm cái nem hải sản nữa là no căng. Vị nước chấm pha vừa phải, nhưng ko thể gọi là ngon nhất Hà Nội, đặc biệt từ sau khi ông Obama đến ăn thì lượng khách tăng lên, tìm chỗ ngồi còn khó, mà vị nước chấm đã bị thay đổi, nhạt hơn, muốn ăn nem thêm thì cũng phải đợi lâu.",0,0,0,3,0,0
539,"Tôi và Bạn gái đã có một bữa sáng kinh khủng tại đây , một không khi nóng bức và chật trội , chúng tôi đã phải đợi 10' để có dc một chỗ ngồi . Và 15' nữa để có một tô phở + quẩy . Điều đáng phàn nàn là thái độ nhân viên hời hợt , không để ý đến khách hàng , tôi không nhớ là đã phải gọi ""Em ơi"" bao nhiêu lần để được phục vụ .",0,0,1,0,0,0
540,"Cảnh đẹp, khu vực tham quan và vui chơi đẹp, không khí rất tuyệt. Nhân viên nhiệt tình",5,0,0,0,0,0
541,"View đẹp. Nhân viên và quản lý rất nhiệt tình. Rất thích bạn Quý manager, chỉ mình mấy chỗ “sống ảo” cực đẹp ^^.",0,5,0,0,0,0
542,"Bữa thì có thêm cái gì đó chiên bột, khổ qua luộc hoặc nhồi thịt ốc( giả). Mọi người có thể yêu cầu thêm món cơm nguội để ăn cùng.",0,0,0,3,0,0
543,"Biển đẹp, trong xanh và sóng nhẹ. Có rất nhiều người tắm nên rất vui",5,0,0,0,0,0
544,"Món salad ngon, sốt cay vừa miệng, phần full topping rất nhiều, rau tươi, mè rang thơm lừng, cá hồi cay vừa và tươi , giá cả phù hợp, 3 người chỉ gọi 2 phần là no. Nhân viên dễ thương, nhiệt tình, view đẹp. Xứng đáng được 5 sao (y)",0,0,0,5,0,0
545,"Xe mới leng keng, mình nhìn công tơ.mét chỉ mới 59km, tính ra mình dc đi mở hàng xe này, chị chủ nhiệt tình thân thiện, hướng dẫn đủ các địa điểm ăn uống và vui chơi theo lịch trình rất khoa học
",0,0,0,0,5,0
546,Đồ ăn ngon. Giá hợp lý. Hơi nóng chút thôi. Do k gần biển.,0,0,0,5,0,0
547,"Nhà xe làm ăn bảo đón khách xong rồi đổ cớ là điện thoại ko được,nhà xe lớn mà làm ăn mất uý tín quá. Đăng để đừng đi xe này nữa",0,0,0,0,1,0
548,"bác tài Hướng dẫn nhiệt tình, được giới thiệu đồ ăn ngon, chi phí rẻ, đặc biệt là phần giới thiệu mua đồ làm quà mang về.. cảm ơn dịch vụ bên ad 🤝",0,0,0,4,4,5
549,"Hôm nay cả nhóm quyết định nhờ bạn HDV thuê 3 chiếc xe máy giá rẻ chỉ 100k/ chiếc. Nhờ bạn í dẫn đi quanh thành phố, đi ghềnh ráng và Tháp đôi( ghềnh ráng thì đang được trùng tu nên không tham quan hết được, cả nhóm đến tháp đôi(8k/vé vào cổng). Xong mấy điểm trên thì cả nhóm đi ăn sáng Quán bún Thuỳ bên đg tăng bạt hổ, ăn xong thì đi Cf thôi. Trưa đc bạn HDV giới thiệu về tour cắm trại của bạn ấy làm riêng cho khách với giá 300k/ng. Đang tin tưởng vì sự nhiệt tình của bạn í, book luôn,. Thế là cả nhóm về homstay ngỉ trưa, 3h chiều thì bạn HDV qua phòng đưa cả nhóm đi ăn ốc chỗ Ngọc Hân Công chúa, đủ các loại ốc biển với giá 15,20k/ dĩa. 6 người ăn mất 215k.😝😝 4h bạn HDV bảo bắt đầu đi cắm trại nhé! Hầu hết trại và đồ nướng buổi tối thì đều đc chuẩn bị trước( nem, ché, ốc biển, tôm, mực, cá... và cả rượu bàu đá) vậy là chỉ việc chạy xe đến nơi đấy thôi. Có chiếc xe máy thật tiện lợi vô cùng
",3,0,0,3,4,0
550,"mì Ý thì có phần hơi nhạt, nc sốt kèm theo cũng thế. Có kèm 1 chén pate ăn kèm nữa nè.",0,0,0,2,0,0
551,"Phòng sạch, view đẹp. Nhưng ks 3 sao mà ko có bồn tắm thì thật kì cục",0,3,0,0,0,0
552,"Sau khi được cải tạo, hồ Tam Bạc là địa điểm nổi bật cho nhà tôi khi muốn đi dạo phố. Dọc hai bên vỉa hè được lát đá đỏ trắng xen kẽ, các cây xanh cổ thụ phủ bóng mát, nước hồ trong xanh tạo nên một không gian vô cùng khoáng đạt. Cộng thêm nhạc nước buổi tối cũng làm tăng không khí sôi động cho hồ, dù ban ngày mơi giảm mỹ quan với các đường dẫn điện nổi trên mặt hồ. Buổi tối xung quanh hồ đông vui bởi người lớn tuổi đi bộ, tập thể dục, trẻ con chạy nhảy, các đôi trẻ hẹn hò.",5,0,0,0,0,0
553,Đó là một nơi bị bỏ hoang nằm trên một bãi biển rất rất rất bẩn! Thật buồn làm sao nó bẩn thỉu ..,2,0,0,0,0,0
554,"Quán mang 1 nét rất phương Tây trong thiết kế không gian , lại rất yên tĩnh để làm việc hay tiếp khách trên đất Đà Lạt mộng mơ này . Về chỗ ngồi thì tận 2 lầu nữa nên rộng rãi , thoải mái , view ngoài ban công miễn chê nhé . Menu đa dạng , giá cả lại ổn với tầm trung bình 30 ~ 40k (với cá nhân mình thế là ok rồi) . Ấn tượng của Trang's Cookery Restaurant với mình chắc là các loại bánh , hợp khẩu vị của mình , dùng kèm 1 tách Latte ấm lòng cô gái .",0,0,5,3,0,0
555,"Uống ở Búp từ ngày mới khai trương đến bây h đã rất quen với Búp rồi. Chủ quán dễ thương nhân viên vui tính . Đồ uống rất ngon, giá lại hợp túi tiền. Trân châu lạ mà ngon. Sắp đi xa học Đại học rồi chắc nhớ trà sữa ở quán chết mất thôi...",0,0,5,5,0,0
556,"Rất thích hợp để tập cơ chân, nhưng ở trên rác những khách du lịch để lại cx ko ít. Mong rằng mọi người du lịch tham quan đem rác mang theo xuống núi vứt để giũ gìn vệ sinh chung.",3,0,0,0,0,0
557,"Tuy là sân bay bay địa phương nhưng cơ sở vật chất mới xây dựng nên khang trang, sạch sẽ và hoành tráng. Tiện ích khá đầy đủ và tiện lợi.
",0,0,0,0,4,0
558,Tuy nhiên phòng mình bồn cầu bị trục trặc xíu. Cần gạt nước k đóng nên dẫn tới nc cứ chảy róc rách. Phải mở nắp bồn đóng cần gạt lại thì ok.,0,2,0,0,0,0
559,"Mình thấy đầu bếp chưa có kinh nghiệm chế biến thịt bò. Phần Thăn ngoại Hokubee miếng thịt có gân mỡ bên rìa, dai quá cắt woai k đứt.",0,0,0,1,0,0
560,Không gian quán hơi nhỏ và bị ngộp do để khá nhiều bàn và có cả xe đấy ngay cùng không gian nên tạo cảm giác chật.,0,0,2,0,0,0
561,"minh chua thuê xe bên nào uy tín như bên này,anh chủ rất dễ mến nhân viên rất nhiệt tình,lần sau vào quy nhơn sẽ ủng hộ nhiều,rất tuyệt vời",0,0,0,0,5,0
562,"Quán nhỏ, bình dân, đồ ăn ngon. Người địa phương mới biết quán này.",0,0,3,5,0,0
563,"Mình cho nhỏ mượn để gọi dùm chiếc taxi, nhờ tài xế VinaSun chở ổng ghé Bệnh viện An Bình",0,0,0,0,3,0
564,"Là khách du lịch nên mình đi lòng vòng thấy quán đẹp thì tấp vào...mình muốn hút thuốc chủ động ra ngòai trước ngồi rồi...hỏi bé phục vụ cho mượn hộp quẹt thì bị trả lời như tạt nước vào mặt...""ko có đâu anh""",0,0,2,0,0,0
565,"Hải sản tươi ngon, nhà hanghf rất sạch sẽ, nhân viên phục vụ tốt, Quán thường đông khách nên có hơi chậm trễ tại một vài thời điểm. đáng để quay lại.",0,0,5,4,0,0
566,"Quán 2 màu đen- trắng , đúng tâm trạng là ngồi phê luôn, nước đa dạng , nhiều món, đặc biệt hệ thống đèn vàng trong quán là muốn xuyên tim luôn, thất tình mà vào quán này là y bon heng view dễ thương, sâu lắng , quán này mới đầu nhìn lại đi nhầm quán 223 Tăng Bạt Hổ, bà con để ý có cái I nữa, nên tránh đi nhầm quán ak",0,0,5,0,0,0
567,"Công viên sạch và mát. Đi bộ hít thở mùi gió biển làm những người con xứ biển đi xa lâu ngày trở về nhớ lại tuổi thơ của mình. Buổi sáng tắm biển ở vị trí này sạch và an toàn.
",5,0,0,0,0,0
568,"Đến Quy Nhơn khi cơn mưa vừa dứt, khí hậu mát mẻ. Ghé Mậu để cảm nhận cơm nhà. Quán bắt mắt, dễ tìm, lối decor riêng kiểu bao cấp, gần gũi. Quán sạch sẽ, món ăn nấu ngon, đậm, ấn tượng nhất là món mực muối rang thịt ba chỉ, rất đưa cơm. Món này mà mùa đông ở MB thì tốn cơm phải biết. Về phục vụ: khá nhanh nhẹn, lễ phép, nhiệt tình và dễ chịu. Đến Quy Nhơn, sau những ngày vi vu, thưởng thức hải sản thì Cơm Mậu chắc chắn là một địa chỉ tuyệt vời Chắc chắn sẽ đến Mậu nếu quay lại Quy Nhơn.",0,0,5,5,0,0
569,"Phòng kín bí có mùi khó chịu như xe ô tô, điều hòa kêu to. Đèn phòng tắm sắp hỏng, nháy nháy liên tục, 1/4 bóng đèn ngoài phòng hỏng.",0,1,0,0,0,0
570,"Khách sạn Quy Nhơn gần biển đẹp từ trong phòng cho đến cảnh quan xung quanh.
Đồ ăn ngon đặc biệt là các món hải sản tươi sống vừa cập bến.
",0,5,0,0,0,0
571,"Pad thái khá lạ, gỏi đu đủ sò huyết cay cay ăn cũng khá ngon. mình thích nhất món tomyum hải sản. Nhà hàng ở trên lầu nên có thể nhìn ra chợ Đà Lạt, view đẹp. Giá cả ở đây vừa phải, nhân viên dễ thương.",0,0,4,4,0,0
572,"sạch sẽ, tiẹun nghi, chủ khách sạn nhiệt tình, vui vẻ. nếu quay lại mình vẫn chọn ks này",0,5,0,0,0,0
573,"Công ty mình đi team building ở đây thì thấy rất tốt, nhiều trò chơi và cắm trại tối tuyệt vời",5,0,0,0,0,0
574,"Cảng xe bus vẫn hoạt động bình thường, xe taxi đậu xung quanh luôn sẵn sàng phục vụ khi khách đi trễ tuyến bus, giá hiện giờ khi share taxi là 70k 1 người, còn vé bus là 50k/ người. Muốn bắt bus nên đi đến trc 2 tiếng rưỡi trc giờ bay.
",0,0,0,0,3,0
575,"Khu du lịch trong xanh với rừng cây tươi mát, phía trong khu du lịch là mộ thi nhân Hàn Mặc Tử,, cùng các quầy bán thơ Hàn với nghệ thuật bút lửa Dzu Kha đặc sắc, phía sau còn có bãi đá Hoàng Hậu rất đẹp. Nên ghé thăm 1 lần khi đến QUy Nhơn",5,0,0,0,0,0
576,Nhiều sản phẩm để lựa chọn giá hợp lý.,0,0,0,0,0,4
577,"Mình thấy món này mắc và không ngon, vị nhạt nhoẽ và không thấm gì hết, giống như ăn răng mực luộc vậy á 😭. 🌼 Không gian:khá rộng rãi, sắp xếp bàn ghế hợp lý, trang trí dễ thương. Nhân viên phục vụ nhanh nhẹn, chuyên nghiệp ; gửi xe free nhé.",0,0,0,1,0,0
578,"Có vẻ như một chuyến tàu trực tiếp từ Trung Quốc sẽ có trong năm tới, và một lượng lớn khách du lịch được mong đợi. 
Hãy bảo vệ thiên nhiên tươi đẹp này bằng cách tẩy trang kem chống nắng và thuốc chống côn trùng trước khi vào thác.",5,0,0,0,0,0
579,"Trà sữa ngon, không bị ngọt ngấy. Thạch và các thứ topping đều tự làm nên yên tâm không phải hàng Tung Của. Đói bụng, khát nước vài làm một ly là vừa no vừa đã khát. Sẽ quay lại.",0,0,0,4,0,0
580,"Không gian ở đây khá sang trọng, nhẹ nhàng và tinh tế. 🥰View siêu đẹp, nhìn thành phố từ trên cao. Bật mí, tầng thượng cực lãng mạng luôn được mệnh danh là ""xứ sở ánh sáng"" ấy, ăn tối họp mặt gia đình hay rủ hội bạn thân nhâm nhi ly cocktail là chuẩn luôn! ",0,0,5,0,0,0
581,"Lần đầu mình ra thành phố nha trang để hưởng tuẩn trăng mật đặt được ngay khách sạn sạch sẽ, nhân viên dễ thương, dọn phòng rất có tâm, lần sau vợ chồng mình sẽ quay lại đây!",0,5,0,0,0,0
582,"Lúc các cô buồng phòng đến dọn phòng buổi sáng cho mình, thì các cô dọn rất nhanh nhưng mình thấy dọn chưa được sạch sẽ",0,3,0,0,0,0
583,"Thái độ nhân viên phục vục rất tốt,thân thiện vs khách hàng phim sắc nét âm thanh hay một bộ phim rất hay và ý nghĩa nếu đc đi thêm 1 lần hoặc vài lần nx tôi vẫn chọn rạp chiếu phim này !",5,0,0,0,0,0
584,Đi xe khá tốt. Ab năm 2017 diễn ra suôn sẻ.,0,0,0,0,5,0
585,"Anh chủ nhiệt tình và tội lắm. Tụi mình đen đủi đi xe dính phải Đinh trên cầu thị nại, vậy là gọi cho anh chủ, anh cho nhân viên chạy lên đổi xe để tụi mình tiếp tục vui vẻ đi chơi liền. Cảm ơn anh thật sự, nãy giờ mà không có anh tụi em con gái không, không biết phải làm thế nào nữa",0,0,0,0,5,0
586,"Mua được bể cá cực xinh của shop. Các bạn nhân viên ở đây cực nhiệt tình và dễ thương. Tư vấn hết nấc mặc dù mình hỏi lòng vòng cả tiếng mới mua.
Vậy mà vẫn có người vote 1* cho nhân viên, thiệt tội cho các bạn ý. Có thể lúc đó bạn ý đang phải trả lời khách online, chứ mình vào các bạn nhân viên nhiệt tình lắm!",0,0,0,0,0,5
587,Cái giường nó bị dính qá 🤣 ngủ mà k tỉnh dc kkk,0,5,0,0,0,0
588,"Chúng tôi đã có một vài bánh pizza cho bữa tối và họ rất ngon. Rất gần với cách pizza sẽ hương vị ở Ý! Chúng tôi thực sự muốn ăn ở đó một đêm thứ hai nhưng chúng tôi đã phải để lại quy nhon. Các nhân viên rất đáng yêu và thân thiện, tôi chắc chắn sẽ khuyên bạn nên ăn ở đây.",0,0,0,5,0,0
589,"Lần đầu mình đi ăn sushi ở Đà Lạt, vốn cũng k hi vọng nhiều nhưng đã đọc review nên cũng muốn ăn thử. Nhưng có thể do mình ăn sushi ở SG quen rồi nên khi ăn ở Fujiya mình thấy có rất nhiều điểm trừ: -Nhân viên bảo vệ: khi tụi mình đến thì trời đang mưa. Có hai cửa vào nhà hàng nhưng nhân viên bên trong nói vs chú bv cho khách đi cửa kia(tức là xa hơn chỗ mình đứng có mái che) và khi hai vc mình đi qua cửa kia để vào thì chẳng che dù hoặc cho mượn dù làm mình bị ướt đầu",0,0,2,0,0,0
590,"Khách sạn 4 sao giá cả hợp lý, có phong cách riêng, khu ăn sáng và cafe ngoài trời, đường sát bờ sông thoáng mát",0,4,0,0,0,0
591,"Ghé ăn trưa nay mới ghé ăn cảm nhận: Bảo vệ không được thân thiện lắm, hướng dẫn đậu xe ngay vạch xe Buss Món ăn lên khá nhanh, đồ ăn cũng tạm được không có gì đặc biệt Phục vụ không được tốt lắm có thể vì mình ghé buổi trưa Không gian khá thoáng và đẹp nhưng không được trao chuốt bụi bẩn khá nhiều.",0,0,3,3,0,0
592,"Khách sạn view đẹp có chỗ để xe.Tui đã ở và thấy rất tốt ,khách sạn ở đây giá cả hợp lí không quá đắt vào mùa du lịch và nhân viên phục vụ rấtttt nhiệtt tình và chu đáo.Khách sạn sạch sẽ và khanggggg trangggg cơ sở hạ tầng vẫn còn tốt.Phòng thì đẹp sạch sẽ ,các nhân viên thường xuyên dọn dẹp ,đầy đủ tiện nghi nói chung là tốt 5 saoooo
",0,5,0,0,0,0
593,"Các bạn nhân viên massage làm cho có chứ không làm đúng, nên trao dồi thêm chứ vầy là mất khách h",2,0,0,0,0,0
594,"Thái độ của người cho thuê vô cùng thô lỗ, chửi thể mất văn hóa khi mình gọi điện thoại đến hỏi thuê xe trong khi đó mình hỏi thuê xe rất nhẹ nhàng và đàng hoàng lịch sự. Không thể hiểu trong thời đại làm ăn dịch vụ như thế này, thái độ của Thanh Khang lại vô cùng vô cớ, chửi khách không thể chấp nhận được.",0,0,0,0,1,0
595,"Con người Quy Nhơn thật là dễ thương và đáng mến, ai cũng chân chất thật thà và vô cùng dễ thương. Mình ở khách sạn Hoàng Hưng đường Nguyễn Lạc, giá phòng 400K, khách sạch sẽ và đẹp rất hài lòng. Sau đó hỏi thuê xe máy thì lễ tân khách sạn gọi cho mình chổ bạn Hoài Bảo, mình có nghe dịch vụ bên bạn tốt trước đó qua các bài review quy nhơn trên facebook, dịch vụ của bạn được đánh giá rất cao và sau khi trải nghiệm dịch vụ thì mình có thể cảm nhận đúng như vậy. Giao xe rất nhanh chóng, bên khách sạn gọi chỉ 10p sau là chúng mình đã có xe đi rồi. Lúc nhận xe thi thái độ phục vụ rất nhiệt tình và niềm nở, tư vấn cho gia đình mình đủ mọi chổ chơi và ăn uống ngon bổ rẻ. Còn giới thiệu các tour uy tín bên eo gió kỳ co nữa. Xe thì rất mới, sạch sẽ, mũ bảo hiểm rất đáng yêu và thơm. Giá cả theo mình là rẻ cho xe số 120K và xe ga 150K tính theo 24h bắt đầu từ lúc mình nhận xe, giao xe tận nơi và lấy xe tận nơi hoàn toàn ko tính thêm phí, mỉnh rất hài lòng khi thuê xe máy ở đây",0,0,0,0,5,0
596,"Chết mê chết mệt với quán này thôi à, lần thứ 3 mình ghé quán, đã ghé là ko uốn rời, mỗi lần rời là phải căng cái bụng :). Quán có tông màu dễ thương nên đi ngang qua là bắt gặp liền nhé, nay quán có thêm đồ ăn vặt ngon nhứt mũi nữa chứ. Mình gọi phomai que với khoai tây chiên, phomai ở đây nó ko quá béo, lại có mùi thơm, mình nghỉ quán sẽ thu hút khá là đông giới trẻ teen khi kết hợp căn ăn vặt nữa <3. Nhân viên ở đây rất thân thiện, cởi mở. Có dịp sẽ ghé quán lại nữa nhé.",0,0,5,5,0,0
597,"Không gian rộng rãi, bắn sung rất vui. Tuy nhiên giá mắc, 50k/hộp đạn.",3,0,0,0,0,0
598,"Dịp lễ Giỗ Tổ đông khách nhưng nhân viên vẫn nhiệt tình, hỗ trợ nhận phòng sớm miễn phí. Thậm chí nhân viên còn hướng dẫn bắt xe sao cho tiết kiệm, không hề chèo kéo sử dụng thêm dịch vụ, cực kỳ đánh giá cao sự chân thành chuyên nghiệp của các bạn.",0,5,0,0,0,0
599,"Đêm qua tôi đã có niềm vui đến thăm quán bar này và thưởng thức một vài loại bia và bữa tối. Các món ăn là phương Tây, rất ngon và giá cả hợp lý, như là bia. Chắc chắn tôi sẽ ghé thăm đây một lần nữa.",0,0,0,4,0,0
600,"Một trải nghiệm thú vị và đáng nhớ. Ghé qua lần 1 không được vào nên đành qua khu ICISE tham quan. Do quá đam mê khoa học và nghiên cứu, muốn tham quan nơi này quá mà đã quyết định hồi vé máy bay ở lại thêm 1 ngày để quay lại lần 2 xong đến vẫn không cho vào. Phải năn nĩ dữ lắm chú bv mới giúp vào hỏi quản lý ở trong và cho nhập đoàn để tham quan và trải nghiệm. Cảm ơn sự nhiệt tình giúp đỡ của chú bv và Ban QL. Có dịp sẽ quay lại lần nữa. Vì nghe nói sẽ trang bị thêm nhiều thứ mới lạ nữa.
",4,0,0,0,0,0
601,"Nếu Bạn đang chênh vênh Không biết Quy nhơn chiều mưa như thế này thì phải tìm kiếm quán nào để núp thì yên tâm nhé. Hãy thử ghé TP66 xem như thế nào, mình đi dạo lòng vòng thf bắt gặp quán này. Nói chung quán rất zê thương đặc biệt mưa mưa tối tối như thế này chụp cửa kính thì max ảo lun nè :))) Quán khá rộng có nhiều view đẹp, Nước ở đây khá ngon và rất hợp túi tiền của các bạn sinh viên! Theo mình nghỉ thì đây khá hợp lý cho những bạn cần không gian học và sống ảo!",0,0,3,4,0,0
602,"Poke ngon , nguyên liệu tươi , sốt cay rất ngon ,thích hợp cho những người tập gym , rất đáng để trải nghiệm !",0,0,0,4,0,0
603,"Ban đầu mình nhận phòng nhưng k ưng ý vì chỗ vòi nước ở bồn tắm bị hư và sau đó nhân viên đã lên sửa, lúc ấy bạn mình nói muốn đổi phòng khác và lễ tân đã hỗ trợ mình đổi phòng khác rộng hơn chỉ tiếc là k có bồn tắm, nhưng vẫn rất perfect",0,4,0,0,0,0
604,"Bãi tắm xấu, biển đẹp, san hô xấu, cảnh đẹp, quá nắng",2,0,0,0,0,0
605,Game chưa nhiều như các trung tâm lớn khác. Dịch vụ ăn uống kém. Nhân viên phục vụ có thái rất kém.,1,0,0,1,0,0
606,"Ăn thử ở đây một bữa trưa nhưng không cảm thấy đẳng cấp của nhà hàng 5 sao của Avani . Bếp nấu bình thường ,
 không gian không đặc sắc và giá thì chưa xứng với chất lượng . Các bạn cần cố gắng nhiều",0,0,3,3,0,0
